Frame#,Time,Perspiration
Frame#,Time,Perspiration
0,0,0.004369892
1,0.1326454,0.004047113
2,0.2672853,0.005157462
4,0.3999308,0.005157462
5,0.5395572,0.005723073
6,0.668897,0.00390098
7,0.8035383,0.003977765
8,1.249344,0.003093297
9,1.350075,0.003820915
10,1.46905,0.004473497
11,1.608677,0.003810484
12,1.73434,0.003821125
13,1.867982,0.003377749
14,2.001626,0.003604734
15,2.135269,0.002995713
16,2.275892,0.00507961
17,2.411529,0.004070244
18,2.536196,0.004000025
19,2.667843,0.004734724
20,2.802483,0.003239046
21,2.936126,0.003025421
22,3.069769,0.003199997
23,3.202416,0.003885689
24,3.33506,0.00341895
25,3.470696,0.004230557
26,3.602345,0.00372134
27,3.735987,0.005159584
28,3.900547,0.005537398
29,4.003273,0.004785697
30,4.135921,0.004800027
31,4.268563,0.004251501
32,4.4042,0.00420967
33,4.540834,0.002936666
34,4.670488,0.004886875
35,4.805128,0.00376386
36,4.936776,0.003559203
37,5.071416,0.003612039
38,5.205058,0.00477095
39,5.337703,0.007912517
40,5.470349,0.009097142
41,5.603992,0.00635148
42,5.741623,0.006993437
43,5.871276,0.007200079
44,6.005917,0.004428812
45,6.139559,0.003657146
46,6.272204,0.003843324
47,6.405848,0.004047014
48,6.539489,0.004527293
49,6.672135,0.0048932
50,6.806775,0.004026931
51,6.93942,0.005393098
52,7.080044,0.003771411
53,7.214683,0.003770538
54,7.339351,0.005858771
55,7.47399,0.007236996
56,7.606636,0.006152197
57,7.740278,0.004515259
58,7.873921,0.004329466
59,8.016541,0.004759986
60,8.143201,0.004880751
62,8.152177,0.003571325
63,8.274849,0.004163143
64,8.408491,0.003603933
65,8.540139,0.004714473
66,8.673782,0.00524728
67,8.809421,0.003594102
68,8.942063,0.005566801
69,9.075706,0.008210151
70,9.218326,0.004800037
71,9.341994,0.00443279
72,9.47863,0.004601754
73,9.608283,0.003014427
74,9.741925,0.00396387
75,9.875568,0.004059541
76,10.01819,0.00413337
77,10.14186,0.004377015
78,10.2755,0.003961963
79,10.41313,0.003555528
80,10.55176,0.003141271
81,10.67742,0.004672925
82,10.81206,0.005286955
83,10.94271,0.005700876
84,11.07735,0.00436364
85,11.21299,0.005485677
86,11.34364,0.004866641
87,11.51518,0.004160036
88,11.61292,0.005886186
89,11.74357,0.004957456
90,11.88619,0.003767705
91,12.01285,0.003667419
92,12.1435,0.005579805
93,12.27914,0.005483092
94,12.41378,0.004222257
95,12.54443,0.005028613
96,12.68007,0.003098254
97,12.81271,0.003334499
98,12.94935,0.004729332
99,13.079,0.004399978
100,13.21264,0.005433094
101,13.34629,0.006088545
102,13.47893,0.007398264
103,13.61257,0.005498173
104,13.74821,0.005361727
106,13.87986,0.004406529
107,14.0155,0.00396118
108,14.15413,0.004078841
109,14.28079,0.005008702
110,14.41343,0.004374333
111,14.54708,0.005215439
112,14.67872,0.004585052
113,14.81635,0.004370714
114,14.947,0.005302457
115,15.07965,0.004403625
116,15.22427,0.004382623
117,15.34793,0.004659356
118,15.48158,0.005688902
119,15.61622,0.004187172
120,15.74786,0.004095968
121,15.88649,0.003525357
122,16.01715,0.004139247
124,16.15677,0.004139247
125,16.28144,0.003187669
126,16.41707,0.00457306
127,16.5567,0.004496227
128,16.69134,0.005207794
129,16.819,0.004755615
130,16.94865,0.003134651
131,17.08229,0.004992786
132,17.21693,0.004325853
133,17.34958,0.007079463
134,17.48621,0.01229365
135,17.61886,0.008096053
136,17.7525,0.009244529
137,17.88515,0.007545928
138,18.0168,0.008399989
139,18.15443,0.007412235
140,18.28508,0.005204185
141,18.41773,0.005804398
142,18.56034,0.006492759
143,18.68501,0.00614634
144,18.81666,0.006646129
145,18.9513,0.006046737
146,19.08494,0.005488375
147,19.21858,0.004074318
148,19.35123,0.004042057
149,19.48686,0.008960008
150,19.62948,0.008148443
151,19.75415,0.008072757
153,19.8858,0.00703615
154,20.01944,0.006791083
155,20.15408,0.006177166
156,20.28672,0.005834284
157,20.42037,0.01234506
158,20.55202,0.02361615
159,20.68566,0.01670863
160,20.82728,0.01290083
161,20.95793,0.006897877
162,21.08659,0.009252192
163,21.21923,0.004530573
164,21.36484,0.004858132
165,21.48652,0.006804169
